userId,timestamp,merchantName,amount,is_suspicious,flag_reasons
1,2025-02-13 10:01:59.038839,Walmart,181.74,False,
1,2025-02-13 18:18:51.038839,Amazon,444.86,False,
1,2025-02-13 20:51:51.038839,BestBuy,433.26,False,
1,2025-02-14 13:11:37.038839,Walmart,24.32,False,
1,2025-02-14 17:05:50.038839,BestBuy,175.3,False,
1,2025-02-15 01:01:40.038839,Target,196.31,False,
1,2025-02-15 03:26:52.038839,Target,105.4,False,
1,2025-02-15 06:08:08.038839,Costco,299.4,False,
1,2025-02-15 13:55:54.038839,Apple Store,209.58,False,
1,2025-02-15 15:38:44.038839,Target,227.03,False,
1,2025-02-15 19:27:18.038839,Adidas,426.67,False,
1,2025-02-16 03:56:33.038839,Adidas,403.89,False,
1,2025-02-16 11:04:03.038839,Adidas,184.72,False,
1,2025-02-16 13:47:12.038839,eBay,23.42,False,
1,2025-02-16 20:39:46.038839,Starbucks,494.18,False,
1,2025-02-16 21:23:48.038839,Walmart,401.18,False,
1,2025-02-16 23:26:40.038839,Apple Store,436.1,False,
1,2025-02-17 03:56:34.038839,Costco,416.73,False,
1,2025-02-17 05:19:47.038839,Amazon,416.34,False,
1,2025-02-17 05:32:13.038839,eBay,372.65,False,
1,2025-02-17 14:33:57.038839,Apple Store,298.46,False,
1,2025-02-17 17:44:14.038839,Amazon,72.26,False,
1,2025-02-18 07:16:53.038839,eBay,122.05,False,
1,2025-02-18 08:55:21.038839,Apple Store,192.84,False,
1,2025-02-18 16:16:00.038839,Target,408.67,False,
1,2025-02-18 16:53:08.038839,Nike,410.22,False,
1,2025-02-19 11:03:54.038839,BestBuy,428.15,False,
1,2025-02-19 12:08:40.038839,Target,21.96,False,
1,2025-02-20 16:55:41.038839,Walmart,34.87,False,
1,2025-02-20 20:09:13.038839,Target,430.01,False,
1,2025-02-20 22:06:00.038839,Nike,459.0,False,
1,2025-02-21 00:16:27.038839,Costco,205.23,False,
1,2025-02-21 08:03:25.038839,eBay,419.67,False,
1,2025-02-21 21:18:23.038839,BestBuy,126.67,False,
1,2025-02-21 21:20:50.038839,Apple Store,268.22,False,
1,2025-02-22 05:52:11.038839,Adidas,237.17,False,
1,2025-02-22 08:17:22.038839,Apple Store,207.15,False,
1,2025-02-22 12:53:08.038839,Starbucks,468.18,False,
1,2025-02-22 15:34:59.038839,UnknownMerchantXYZ,69.81,False,
1,2025-02-22 22:56:18.038839,Target,352.13,False,
1,2025-02-23 01:37:10.038839,Apple Store,168.49,False,
1,2025-02-23 06:29:08.038839,Costco,149.37,False,
1,2025-02-23 14:09:32.038839,BestBuy,49.89,False,
1,2025-02-23 14:27:30.038839,BestBuy,144.38,False,
1,2025-02-23 16:24:45.038839,Amazon,116.32,False,
1,2025-02-23 19:15:24.038839,Target,111.92,False,
1,2025-02-24 10:57:52.038839,Nike,59.51,False,
1,2025-02-25 18:20:08.038839,Nike,62.61,False,
1,2025-02-25 23:30:11.038839,Nike,275.81,False,
1,2025-02-26 04:11:29.038839,Amazon,307.32,False,
1,2025-02-26 07:30:37.038839,Target,203.18,False,
1,2025-02-26 10:14:33.038839,Starbucks,35.95,False,
1,2025-02-26 12:40:36.038839,Apple Store,125.83,False,
1,2025-02-27 00:41:45.038839,eBay,114.74,False,
1,2025-02-27 03:43:23.038839,Starbucks,311.5,False,
1,2025-02-27 06:25:06.038839,Apple Store,197.23,False,
1,2025-02-27 19:04:00.038839,BestBuy,99.9,False,
1,2025-02-28 04:04:04.038839,eBay,204.19,False,
1,2025-02-28 09:10:30.038839,Walmart,163.58,False,
1,2025-02-28 19:13:24.038839,Costco,481.16,False,
1,2025-03-01 04:36:10.038839,BestBuy,149.56,False,
1,2025-03-01 05:10:10.038839,Walmart,299.58,False,
1,2025-03-01 06:44:15.038839,Nike,325.84,False,
1,2025-03-01 16:06:05.038839,Target,106.5,False,
1,2025-03-02 07:31:17.038839,Nike,499.74,False,
1,2025-03-02 07:44:23.038839,Amazon,24.08,False,
1,2025-03-02 10:08:20.038839,Target,489.86,False,
1,2025-03-03 04:59:26.038839,Starbucks,241.56,False,
1,2025-03-03 09:40:52.038839,eBay,77.82,False,
1,2025-03-03 20:12:28.038839,Starbucks,134.03,False,
2,2025-02-02 08:54:11.038839,Adidas,75.59,False,
2,2025-02-02 10:50:09.038839,Costco,495.97,False,
2,2025-02-03 05:24:02.038839,Starbucks,195.29,False,
2,2025-02-03 20:02:12.038839,Nike,104.26,False,
2,2025-02-04 02:11:26.038839,Apple Store,221.2,False,
2,2025-02-04 19:01:23.038839,BestBuy,19.76,False,
2,2025-02-05 07:22:22.038839,Adidas,437.44,False,
2,2025-02-05 09:07:35.038839,BestBuy,478.98,False,
2,2025-02-05 12:01:21.038839,Costco,400.67,False,
2,2025-02-05 15:23:42.038839,Costco,235.94,False,
2,2025-02-05 15:35:22.038839,Adidas,372.74,False,
2,2025-02-06 10:49:29.038839,Walmart,54.75,False,
2,2025-02-06 13:02:05.038839,Costco,109.38,False,
2,2025-02-06 15:18:59.038839,Adidas,426.04,False,
2,2025-02-06 22:55:49.038839,Nike,443.79,False,
2,2025-02-07 10:51:37.038839,Starbucks,77.78,False,
2,2025-02-07 15:25:24.038839,Target,26.98,False,
2,2025-02-08 00:25:36.038839,eBay,463.0,False,
2,2025-02-08 00:48:11.038839,Target,94.63,False,
2,2025-02-08 04:23:41.038839,Apple Store,286.85,False,
2,2025-02-08 11:31:01.038839,Starbucks,70.52,False,
2,2025-02-08 14:30:45.038839,Target,246.15,False,
2,2025-02-08 22:18:35.038839,Target,246.81,False,
2,2025-02-09 07:32:23.038839,Target,19.48,False,
2,2025-02-09 10:19:50.038839,Starbucks,472.05,False,
2,2025-02-09 18:12:04.038839,Starbucks,376.91,False,
2,2025-02-09 22:59:19.038839,Costco,94.01,False,
2,2025-02-10 09:36:21.038839,Starbucks,330.07,False,
2,2025-02-10 23:00:02.038839,Amazon,413.45,False,
2,2025-02-10 23:52:27.038839,Costco,412.72,False,
2,2025-02-11 04:10:44.038839,Nike,155.24,False,
2,2025-02-12 00:29:07.038839,BestBuy,214.72,False,
2,2025-02-12 02:56:41.038839,Nike,121.47,False,
2,2025-02-12 13:17:16.038839,Adidas,287.22,False,
2,2025-02-12 17:04:48.038839,Target,338.55,False,
2,2025-02-12 19:54:57.038839,Starbucks,236.04,False,
2,2025-02-12 21:36:52.038839,Costco,491.88,False,
2,2025-02-13 02:19:00.038839,Starbucks,368.36,False,
2,2025-02-13 02:24:45.038839,Adidas,2.42,False,
2,2025-02-13 10:28:49.038839,Target,398.82,False,
2,2025-02-13 13:23:46.038839,UnknownMerchantXYZ,496.55,False,
2,2025-02-13 14:51:51.038839,Amazon,367.22,False,
2,2025-02-14 02:26:54.038839,Starbucks,66.83,False,
2,2025-02-14 07:36:29.038839,Adidas,365.06,False,
2,2025-02-14 14:50:32.038839,Walmart,169.97,False,
2,2025-02-14 17:44:18.038839,Adidas,28.75,False,
2,2025-02-14 19:08:12.038839,Adidas,342.1,False,
2,2025-02-15 08:57:29.038839,Adidas,44.15,False,
2,2025-02-15 17:52:19.038839,Costco,357.77,False,
2,2025-02-16 09:22:28.038839,Amazon,296.81,False,
2,2025-02-17 10:30:27.038839,Adidas,317.85,False,
2,2025-02-17 16:04:35.038839,Nike,187.16,False,
2,2025-02-17 17:54:07.038839,Starbucks,446.3,False,
2,2025-02-17 23:24:58.038839,eBay,311.76,False,
2,2025-02-17 23:28:19.038839,UnknownMerchantXYZ,274.34,False,
2,2025-02-18 06:05:11.038839,BestBuy,151.67,False,
2,2025-02-18 14:52:11.038839,Costco,95.45,False,
2,2025-02-18 17:48:29.038839,Amazon,125.99,False,
2,2025-02-18 21:31:30.038839,Target,489.38,False,
2,2025-02-19 13:16:40.038839,Nike,102.63,False,
2,2025-02-19 16:29:03.038839,Nike,23.41,False,
2,2025-02-19 23:39:16.038839,Adidas,398.08,False,
2,2025-02-20 08:27:18.038839,Walmart,227.61,False,
2,2025-02-20 12:56:09.038839,Target,71.39,False,
2,2025-02-20 16:42:20.038839,eBay,379.52,False,
2,2025-02-20 18:26:09.038839,BestBuy,189.42,False,
2,2025-02-21 10:42:39.038839,Apple Store,187.8,False,
2,2025-02-21 19:25:15.038839,Target,314.1,False,
2,2025-02-22 00:58:10.038839,Apple Store,111.29,False,
2,2025-02-22 04:39:42.038839,Costco,35.29,False,
2,2025-02-22 06:04:51.038839,Adidas,462.62,False,
2,2025-02-22 08:06:40.038839,Apple Store,409.24,False,
2,2025-02-23 00:15:20.038839,Nike,316.56,False,
2,2025-02-23 09:30:23.038839,Apple Store,135.76,False,
2,2025-02-23 18:16:51.038839,eBay,177.5,False,
2,2025-02-24 06:14:24.038839,Amazon,31.82,False,
2,2025-02-24 11:59:28.038839,Nike,118.6,False,
2,2025-02-25 06:33:28.038839,Apple Store,95.7,False,
2,2025-02-25 19:57:30.038839,BestBuy,324.77,False,
2,2025-02-26 08:34:50.038839,Target,103.11,False,
2,2025-02-26 12:34:45.038839,Walmart,2502.06430413723,True,Amount anomaly: $2502.06430413723 (z-score: 8.11)
2,2025-02-27 10:15:57.038839,Amazon,210.55,False,
2,2025-02-27 10:26:59.038839,Costco,75.29,False,
2,2025-02-27 18:48:27.038839,Amazon,22.59,False,
2,2025-02-27 19:50:38.038839,Amazon,7.24,False,
2,2025-02-28 05:17:17.038839,Nike,175.76,False,
2,2025-02-28 05:19:30.038839,Walmart,326.63,False,
2,2025-02-28 11:55:19.038839,Amazon,314.14,False,
2,2025-02-28 19:44:27.038839,Apple Store,54.91,False,
2,2025-03-01 02:04:37.038839,Costco,165.59,False,
2,2025-03-02 05:55:57.038839,BestBuy,125.75,False,
2,2025-03-02 06:07:21.038839,Costco,203.21,False,
2,2025-03-03 02:12:15.038839,Adidas,383.35,False,
2,2025-03-03 13:22:39.038839,Apple Store,402.81,False,
2,2025-03-03 23:47:35.038839,Nike,464.15,False,
2,2025-03-04 00:04:34.038839,eBay,3.94,False,
3,2025-02-02 05:14:19.038839,eBay,24.96,False,
3,2025-02-02 05:35:50.038839,Target,349.1,False,
3,2025-02-02 15:27:35.038839,Apple Store,69.81,False,
3,2025-02-02 18:43:00.038839,Nike,487.24,False,
3,2025-02-02 20:31:17.038839,Amazon,415.56,False,
3,2025-02-03 00:55:54.038839,Starbucks,288.21,False,
3,2025-02-03 09:54:10.038839,Adidas,216.93,False,
3,2025-02-03 16:30:00.038839,Nike,375.16,False,
3,2025-02-03 21:54:50.038839,Apple Store,447.5,False,
3,2025-02-04 02:00:50.038839,Adidas,79.85,False,
3,2025-02-04 11:56:45.038839,Amazon,450.9,False,
3,2025-02-04 11:58:57.038839,Target,439.39,False,
3,2025-02-04 17:41:00.038839,Amazon,469.71,False,
3,2025-02-04 19:07:33.038839,Apple Store,318.57,False,
3,2025-02-05 01:05:39.038839,Target,369.12,False,
3,2025-02-05 01:21:01.038839,Apple Store,159.52,False,
3,2025-02-05 02:21:51.038839,UnknownMerchantXYZ,197.53,False,
3,2025-02-05 06:23:09.038839,Nike,384.45,False,
3,2025-02-05 14:34:45.038839,Target,411.1,False,
3,2025-02-05 19:17:41.038839,Adidas,2.53,False,
3,2025-02-06 02:28:59.038839,Amazon,274.74,False,
3,2025-02-06 18:04:40.038839,UnknownMerchantXYZ,191.34,False,
3,2025-02-07 07:00:43.038839,Starbucks,1.7,False,
3,2025-02-07 10:15:30.038839,Apple Store,205.13,False,
3,2025-02-07 20:16:13.038839,Walmart,102.78,False,
3,2025-02-08 01:51:11.038839,Apple Store,305.92,False,
3,2025-02-08 10:08:50.038839,Adidas,201.5,False,
3,2025-02-08 12:10:25.038839,Apple Store,304.09,False,
3,2025-02-08 12:20:33.038839,eBay,187.75,False,
3,2025-02-08 16:18:24.038839,Nike,83.25,False,
3,2025-02-08 21:10:44.038839,BestBuy,335.44,False,
3,2025-02-10 00:30:33.038839,Amazon,48.27,False,
3,2025-02-10 05:42:22.038839,Costco,194.51,False,
3,2025-02-10 07:44:12.038839,eBay,216.86,False,
3,2025-02-10 08:16:32.038839,eBay,148.64,False,
3,2025-02-10 13:50:29.038839,eBay,60.91,False,
3,2025-02-10 21:08:30.038839,Costco,492.36,False,
3,2025-02-10 23:08:39.038839,eBay,494.64,False,
3,2025-02-11 04:38:42.038839,eBay,197.69,False,
3,2025-02-11 06:23:42.038839,Target,312.28,False,
3,2025-02-11 09:27:16.038839,Nike,257.54,False,
3,2025-02-11 10:08:12.038839,Starbucks,360.08,False,
3,2025-02-11 16:27:56.038839,Starbucks,120.82,False,
3,2025-02-12 03:57:44.038839,Amazon,120.72,False,
3,2025-02-12 05:36:54.038839,Starbucks,71.89,False,
3,2025-02-12 10:41:01.038839,Nike,266.09,False,
3,2025-02-12 11:02:08.038839,Target,313.05,False,
3,2025-02-12 13:23:15.038839,eBay,106.85,False,
3,2025-02-12 17:59:38.038839,Starbucks,463.6,False,
3,2025-02-12 20:37:32.038839,Apple Store,454.18,False,
3,2025-02-12 21:42:47.038839,Apple Store,195.34,False,
3,2025-02-13 03:49:20.038839,Starbucks,266.97,False,
3,2025-02-13 06:09:29.038839,Starbucks,27.5,False,
3,2025-02-13 20:47:56.038839,Amazon,376.65,False,
3,2025-02-13 23:35:20.038839,Nike,413.49,False,
3,2025-02-14 07:14:45.038839,BestBuy,32.17,False,
3,2025-02-14 18:22:55.038839,BestBuy,473.91,False,
3,2025-02-15 01:21:52.038839,BestBuy,185.75,False,
3,2025-02-15 08:49:09.038839,eBay,207.39,False,
3,2025-02-15 16:40:07.038839,Adidas,96.16,False,
3,2025-02-15 21:48:54.038839,Amazon,498.5,False,
3,2025-02-15 22:52:03.038839,BestBuy,401.01,False,
3,2025-02-16 08:51:41.038839,Starbucks,264.12,False,
3,2025-02-16 18:19:50.038839,Walmart,245.24,False,
3,2025-02-16 20:50:27.038839,Amazon,10.96,False,
3,2025-02-17 03:40:05.038839,Target,91.52,False,
3,2025-02-17 16:37:24.038839,eBay,446.73,False,
3,2025-02-18 07:36:35.038839,Costco,245.81,False,
3,2025-02-18 14:06:54.038839,Walmart,19.4,False,
3,2025-02-18 16:09:34.038839,Target,243.69,False,
3,2025-02-19 01:05:09.038839,Walmart,305.43,False,
3,2025-02-19 23:46:49.038839,eBay,73.9,False,
3,2025-02-20 00:29:01.038839,Apple Store,89.72,False,
3,2025-02-20 22:12:40.038839,Costco,373.73,False,
3,2025-02-21 04:55:36.038839,Apple Store,41.16,False,
3,2025-02-21 05:10:54.038839,Amazon,478.96,False,
3,2025-02-21 09:26:49.038839,Walmart,477.74,False,
3,2025-02-21 12:05:31.038839,Apple Store,287.21,False,
3,2025-02-21 18:46:27.038839,eBay,236.36,False,
3,2025-02-22 00:07:43.038839,eBay,469.67,False,
3,2025-02-22 03:31:35.038839,eBay,424.2,False,
3,2025-02-22 04:43:43.038839,Amazon,119.85,False,
3,2025-02-22 16:47:22.038839,eBay,249.55,False,
3,2025-02-22 21:28:33.038839,Costco,385.39,False,
3,2025-02-23 03:48:58.038839,Adidas,480.22,False,
3,2025-02-23 13:35:41.038839,Walmart,463.68,False,
3,2025-02-23 14:32:01.038839,Apple Store,398.89,False,
3,2025-02-23 23:48:48.038839,Nike,108.73,False,
3,2025-02-24 05:19:59.038839,Costco,134.66,False,
3,2025-02-24 11:55:10.038839,Costco,479.88,False,
3,2025-02-24 13:11:00.038839,Adidas,473.19,False,
3,2025-02-24 19:39:16.038839,Amazon,210.68,False,
3,2025-02-25 15:55:14.038839,Target,336.42,False,
3,2025-02-25 18:13:11.038839,Costco,473.07,False,
3,2025-02-26 02:11:39.038839,Apple Store,334.78,False,
3,2025-02-26 06:41:02.038839,Amazon,155.76,False,
3,2025-02-26 09:48:31.038839,Target,444.4,False,
3,2025-02-26 11:46:07.038839,Apple Store,283.23,False,
3,2025-02-26 14:12:04.038839,Target,254.84,False,
3,2025-02-27 02:22:55.038839,Apple Store,434.73,False,
3,2025-02-27 02:48:21.038839,Adidas,269.39,False,
3,2025-02-27 09:07:30.038839,Starbucks,229.18,False,
3,2025-02-27 11:36:25.038839,Walmart,419.98,False,
3,2025-02-27 15:04:20.038839,Starbucks,102.55,False,
3,2025-02-28 08:46:16.038839,Amazon,464.23,False,
3,2025-02-28 09:27:35.038839,BestBuy,451.83,False,
3,2025-02-28 15:02:58.038839,Nike,179.47,False,
3,2025-03-01 00:06:31.038839,Amazon,304.26,False,
3,2025-03-01 16:04:43.038839,Walmart,127.19,False,
3,2025-03-02 13:10:51.038839,Starbucks,201.22,False,
3,2025-03-02 21:20:27.038839,eBay,65.51,False,
3,2025-03-03 12:48:40.038839,eBay,168.31,False,
3,2025-03-09 02:16:37.121678,Walmart,136.5,False,
3,2025-03-28 02:16:37.166456,Costco,498.87,False,
4,2025-02-02 10:58:26.038839,Costco,228.01,False,
4,2025-02-02 13:41:29.038839,eBay,251.71,False,
4,2025-02-02 20:21:26.038839,Adidas,368.68,False,
4,2025-02-03 07:13:54.038839,Costco,349.7,False,
4,2025-02-03 12:37:33.038839,BestBuy,276.27,False,
4,2025-02-03 16:28:29.038839,BestBuy,241.73,False,
4,2025-02-03 18:32:08.038839,Costco,427.06,False,
4,2025-02-04 01:54:36.038839,Costco,66.06,False,
4,2025-02-04 02:07:30.038839,Costco,239.09,False,
4,2025-02-04 18:36:29.038839,Costco,1707.1865960002756,True,Amount anomaly: $1707.1865960002756 (z-score: 4.08)
4,2025-02-05 01:13:12.038839,Apple Store,48.54,False,
4,2025-02-05 02:04:24.038839,BestBuy,187.83,False,
4,2025-02-05 08:09:54.038839,Amazon,400.88,False,
4,2025-02-05 11:41:45.038839,Target,29.3,False,
4,2025-02-05 19:24:58.038839,eBay,478.19,False,
4,2025-02-05 23:39:48.038839,Target,114.94,False,
4,2025-02-06 08:54:49.038839,Amazon,253.39,False,
4,2025-02-06 16:36:43.038839,Starbucks,249.69,False,
4,2025-02-06 22:00:13.038839,Costco,481.26,False,
4,2025-02-06 23:53:22.038839,Starbucks,25.5,False,
4,2025-02-07 18:28:30.038839,Walmart,114.59,False,
4,2025-02-08 08:14:27.038839,Amazon,483.63,False,
4,2025-02-08 20:41:38.038839,Costco,241.4,False,
4,2025-02-09 14:04:18.038839,Target,499.74,False,
4,2025-02-10 21:08:05.038839,Apple Store,297.14,False,
4,2025-02-10 21:11:20.038839,Amazon,476.39,False,
4,2025-02-11 12:40:31.038839,Starbucks,334.64,False,
4,2025-02-11 14:40:04.038839,eBay,3.33,False,
4,2025-02-12 01:38:42.038839,Walmart,2345.629459217026,True,Amount anomaly: $2345.629459217026 (z-score: 5.95)
4,2025-02-12 06:27:19.038839,Adidas,454.5,False,
4,2025-02-12 07:43:04.038839,Amazon,289.42,False,
4,2025-02-13 15:27:42.038839,Walmart,357.53,False,
4,2025-02-14 02:53:39.038839,Starbucks,151.74,False,
4,2025-02-14 10:02:20.038839,Adidas,126.37,False,
4,2025-02-14 13:53:20.038839,Starbucks,411.14,False,
4,2025-02-14 18:04:06.038839,BestBuy,59.06,False,
4,2025-02-14 22:12:51.038839,Nike,429.37,False,
4,2025-02-15 00:15:01.038839,Costco,314.07,False,
4,2025-02-15 06:05:46.038839,eBay,235.18,False,
4,2025-02-15 14:45:01.038839,Adidas,110.64,False,
4,2025-02-16 04:50:27.038839,Apple Store,218.64,False,
4,2025-02-16 05:10:50.038839,Amazon,345.02,False,
4,2025-02-16 10:18:05.038839,Costco,180.28,False,
4,2025-02-16 19:04:55.038839,Costco,39.3,False,
4,2025-02-16 20:30:23.038839,Nike,169.82,False,
4,2025-02-16 21:03:04.038839,eBay,38.49,False,
4,2025-02-17 10:26:13.038839,Walmart,315.36,False,
4,2025-02-17 12:48:00.038839,Walmart,271.34,False,
4,2025-02-17 15:03:52.038839,BestBuy,362.44,False,
4,2025-02-17 19:07:20.038839,Nike,221.89,False,
4,2025-02-17 21:25:30.038839,Costco,433.47,False,
4,2025-02-18 08:57:44.038839,eBay,270.0,False,
4,2025-02-18 10:17:18.038839,Costco,329.52,False,
4,2025-02-18 10:51:18.038839,Starbucks,482.18,False,
4,2025-02-18 17:20:21.038839,Starbucks,395.01,False,
4,2025-02-18 17:34:44.038839,Starbucks,46.16,False,
4,2025-02-18 21:05:10.038839,BestBuy,415.43,False,
4,2025-02-19 01:51:53.038839,Nike,2161.5375249020512,True,Amount anomaly: $2161.5375249020512 (z-score: 5.41)
4,2025-02-19 14:39:36.038839,Amazon,106.27,False,
4,2025-02-19 21:09:24.038839,eBay,284.42,False,
4,2025-02-20 13:22:21.038839,Costco,95.84,False,
4,2025-02-20 13:55:38.038839,Target,336.64,False,
4,2025-02-21 22:03:49.038839,BestBuy,355.6,False,
4,2025-02-22 00:28:14.038839,Amazon,326.38,False,
4,2025-02-22 04:30:03.038839,eBay,67.47,False,
4,2025-02-22 05:18:57.038839,BestBuy,290.58,False,
4,2025-02-22 14:55:31.038839,eBay,454.53,False,
4,2025-02-22 18:38:43.038839,Costco,191.0,False,
4,2025-02-23 03:23:41.038839,BestBuy,472.81,False,
4,2025-02-23 09:21:20.038839,Nike,272.73,False,
4,2025-02-23 12:58:47.038839,Amazon,128.89,False,
4,2025-02-23 14:28:11.038839,Apple Store,317.34,False,
4,2025-02-23 14:50:39.038839,Walmart,275.84,False,
4,2025-02-23 20:11:40.038839,Amazon,137.82,False,
4,2025-02-24 05:29:44.038839,Costco,391.55,False,
4,2025-02-24 16:06:29.038839,Apple Store,407.5,False,
4,2025-02-25 11:09:09.038839,Walmart,271.69,False,
4,2025-02-25 20:14:37.038839,Nike,470.4,False,
4,2025-02-25 20:28:33.038839,Apple Store,300.38,False,
4,2025-02-26 01:22:04.038839,eBay,29.85,False,
4,2025-02-26 03:38:30.038839,Walmart,39.42,False,
4,2025-02-26 03:49:42.038839,Costco,378.15,False,
4,2025-02-26 08:48:49.038839,Costco,374.09,False,
4,2025-02-27 00:51:16.038839,Apple Store,180.08,False,
4,2025-02-27 01:54:09.038839,Apple Store,31.93,False,
4,2025-02-27 03:09:59.038839,Walmart,229.44,False,
4,2025-02-27 05:23:47.038839,Adidas,129.3,False,
4,2025-02-27 16:39:07.038839,Nike,495.06,False,
4,2025-02-27 20:04:19.038839,Starbucks,147.52,False,
4,2025-02-27 20:06:57.038839,Target,497.37,False,
4,2025-02-28 10:25:35.038839,Starbucks,266.5,False,
4,2025-02-28 19:38:40.038839,Nike,403.49,False,
4,2025-02-28 20:38:21.038839,Walmart,65.27,False,
4,2025-03-01 10:38:09.038839,Walmart,401.13,False,
4,2025-03-02 00:30:11.038839,Costco,225.74,False,
4,2025-03-02 17:07:33.038839,Nike,235.09,False,
4,2025-03-02 19:08:32.038839,UnknownMerchantXYZ,66.76,True,Merchant anomaly: New merchant UnknownMerchantXYZ
4,2025-03-02 22:09:09.038839,Walmart,394.82,False,
4,2025-03-03 14:25:52.038839,Amazon,251.85,False,
4,2025-03-03 20:34:45.038839,eBay,87.21,False,
4,2025-03-04 00:18:33.038839,Nike,473.1,False,
4,2025-03-18 02:16:37.152515,Nike,272.74,False,
5,2025-02-02 07:18:54.038839,Target,401.63,False,
5,2025-02-02 07:45:11.038839,Costco,274.28,False,
5,2025-02-02 08:46:44.038839,Target,214.97,False,
5,2025-02-02 16:45:11.038839,Starbucks,371.16,False,
5,2025-02-02 17:54:09.038839,Target,233.29,False,
5,2025-02-02 18:31:11.038839,Nike,71.09,False,
5,2025-02-03 04:58:01.038839,Starbucks,47.0,False,
5,2025-02-03 13:31:07.038839,Adidas,244.79,False,
5,2025-02-03 18:57:25.038839,Amazon,29.9,False,
5,2025-02-04 16:09:20.038839,Adidas,449.1,False,
5,2025-02-05 02:17:37.038839,eBay,373.86,False,
5,2025-02-05 07:30:36.038839,Target,452.5,False,
5,2025-02-05 15:15:09.038839,Adidas,290.33,False,
5,2025-02-05 19:08:29.038839,BestBuy,280.43,False,
5,2025-02-05 21:10:45.038839,Costco,402.28,False,
5,2025-02-06 08:58:30.038839,Walmart,468.45,False,
5,2025-02-06 12:28:40.038839,Starbucks,54.12,False,
5,2025-02-07 01:42:00.038839,Costco,80.67,False,
5,2025-02-07 17:06:28.038839,Amazon,151.82,False,
5,2025-02-07 19:40:32.038839,Costco,137.18,False,
5,2025-02-07 20:26:34.038839,BestBuy,324.29,False,
5,2025-02-07 22:16:34.038839,eBay,75.36,False,
5,2025-02-07 23:37:52.038839,Amazon,56.43,False,
5,2025-02-08 00:34:41.038839,Target,71.98,False,
5,2025-02-08 14:09:24.038839,Walmart,155.9,False,
5,2025-02-08 17:34:32.038839,Costco,468.63,False,
5,2025-02-08 21:28:52.038839,Walmart,9.41,False,
5,2025-02-09 11:24:40.038839,Walmart,5.68,False,
5,2025-02-09 13:45:15.038839,Walmart,189.85,False,
5,2025-02-09 15:57:54.038839,Walmart,454.31,False,
5,2025-02-09 20:16:33.038839,Adidas,167.15,False,
5,2025-02-10 08:39:00.038839,Apple Store,466.41,False,
5,2025-02-10 14:04:40.038839,Target,37.67,False,
5,2025-02-10 15:31:52.038839,Starbucks,109.39,False,
5,2025-02-10 16:36:13.038839,Walmart,23.23,False,
5,2025-02-10 21:41:59.038839,Target,419.85,False,
5,2025-02-10 22:54:56.038839,Costco,250.32,False,
5,2025-02-10 23:14:31.038839,UnknownMerchantXYZ,366.66,False,
